=== Demo09.5 调试日志 ===
时间: 2026-01-16 15:27:45
SENSITIVITY: 1.0
MOVE_COOLDOWN: 0.15
DEADZONE: 2
==================================================

[1768577299.104] 误差:(-2,-17) 距离:17 -> SKIP(waiting, chg=1)
[1768577299.139] 误差:(-2,-17) 距离:17 -> SKIP(waiting, chg=1)
[1768577299.179] 误差:(1,-4) 距离:4 -> MOVE(updated, chg=15)
[1768577299.212] 误差:(1,-4) 距离:4 -> SKIP(waiting, chg=0)
[1768577299.246] 误差:(1,-4) 距离:4 -> SKIP(waiting, chg=0)
[1768577299.284] 误差:(-10,11) 距离:15 -> MOVE(updated, chg=19)
[1768577299.353] 误差:(-2,4) 距离:4 -> MOVE(updated, chg=11)
[1768577299.426] 误差:(10,-5) 距离:11 -> MOVE(updated, chg=15)
[1768577299.461] 误差:(10,-7) 距离:12 -> SKIP(waiting, chg=2)
[1768577299.916] 误差:(-97,-1) 距离:97 -> MOVE(updated, chg=107)
[1768577299.954] 误差:(-97,-1) 距离:97 -> SKIP(waiting, chg=0)
[1768577299.988] 误差:(-97,-1) 距离:97 -> SKIP(waiting, chg=0)
[1768577300.026] 误差:(-3,-1) 距离:3 -> MOVE(updated, chg=94)
[1768577300.067] 误差:(-3,-1) 距离:3 -> SKIP(waiting, chg=0)
[1768577300.096] 误差:(-3,-1) 距离:3 -> SKIP(waiting, chg=0)
[1768577300.134] 误差:(-3,-1) 距离:3 -> SKIP(waiting, chg=0)
[1768577300.205] 误差:(3,9) 距离:9 -> MOVE(updated, chg=12)
[1768577300.707] 误差:(83,-6) 距离:83 -> MOVE(updated, chg=81)
[1768577300.746] 误差:(-4,-7) 距离:8 -> MOVE(updated, chg=87)
[1768577300.778] 误差:(-68,-8) 距离:68 -> MOVE(updated, chg=64)
[1768577300.815] 误差:(49,-6) 距离:49 -> MOVE(updated, chg=117)
[1768577300.850] 误差:(60,-1) 距离:60 -> MOVE(updated, chg=12)
[1768577300.894] 误差:(-91,5) 距离:91 -> MOVE(updated, chg=151)
[1768577300.925] 误差:(89,10) 距离:90 -> MOVE(updated, chg=180)
[1768577300.956] 误差:(30,10) 距离:32 -> MOVE(updated, chg=59)
[1768577300.994] 误差:(30,10) 距离:32 -> SKIP(waiting, chg=0)
[1768577301.037] 误差:(32,-1) 距离:32 -> MOVE(updated, chg=11)
[1768577301.067] 误差:(3,-8) 距离:9 -> MOVE(updated, chg=30)
[1768577301.104] 误差:(3,-8) 距离:9 -> SKIP(waiting, chg=0)
[1768577301.144] 误差:(-29,-7) 距离:30 -> MOVE(updated, chg=32)
[1768577301.184] 误差:(-32,-2) 距离:32 -> SKIP(waiting, chg=6)
[1768577301.212] 误差:(-32,-2) 距离:32 -> SKIP(waiting, chg=6)
[1768577301.246] 误差:(-30,-4) 距离:30 -> SKIP(waiting, chg=3)
[1768577301.280] 误差:(-2,4) 距离:4 -> MOVE(updated, chg=29)
[1768577301.324] 误差:(-2,4) 距离:4 -> SKIP(waiting, chg=0)
[1768577301.360] 误差:(-2,4) 距离:4 -> SKIP(waiting, chg=0)
[1768577301.398] 误差:(-2,1) 距离:2 -> SKIP(waiting, chg=3)
[1768577301.433] 误差:(-60,8) 距离:61 -> MOVE(updated, chg=58)
[1768577301.472] 误差:(-57,5) 距离:57 -> SKIP(waiting, chg=4)
[1768577301.502] 误差:(-50,17) 距离:53 -> MOVE(updated, chg=13)
[1768577301.540] 误差:(8,9) 距离:12 -> MOVE(updated, chg=59)
[1768577301.576] 误差:(8,6) 距离:10 -> SKIP(waiting, chg=3)
[1768577301.610] 误差:(56,-9) 距离:57 -> MOVE(updated, chg=51)
[1768577301.650] 误差:(48,-20) 距离:52 -> MOVE(updated, chg=14)
[1768577301.684] 误差:(48,-22) 距离:53 -> SKIP(waiting, chg=2)
[1768577301.718] 误差:(-8,-17) 距离:19 -> MOVE(updated, chg=56)
[1768577301.759] 误差:(-56,-3) 距离:56 -> MOVE(updated, chg=50)
[1768577301.793] 误差:(-56,-3) 距离:56 -> SKIP(waiting, chg=0)
[1768577301.835] 误差:(-48,9) 距离:49 -> MOVE(updated, chg=14)
[1768577301.861] 误差:(-50,6) 距离:50 -> SKIP(waiting, chg=4)
[1768577301.911] 误差:(7,11) 距离:13 -> MOVE(updated, chg=55)
[1768577301.939] 误差:(7,11) 距离:13 -> SKIP(waiting, chg=0)
[1768577301.973] 误差:(54,4) 距离:54 -> MOVE(updated, chg=48)
[1768577302.014] 误差:(54,4) 距离:54 -> SKIP(waiting, chg=0)
[1768577302.046] 误差:(48,-4) 距离:48 -> MOVE(updated, chg=10)
[1768577302.088] 误差:(-6,-7) 距离:9 -> MOVE(updated, chg=54)
[1768577302.117] 误差:(-6,-7) 距离:9 -> SKIP(waiting, chg=0)
[1768577302.155] 误差:(-53,-4) 距离:53 -> MOVE(updated, chg=47)
[1768577302.189] 误差:(-54,-4) 距离:54 -> SKIP(waiting, chg=1)
[1768577302.224] 误差:(-48,1) 距离:48 -> SKIP(waiting, chg=7)
[1768577302.260] 误差:(6,4) 距离:7 -> MOVE(updated, chg=60)
[1768577302.300] 误差:(6,3) 距离:7 -> SKIP(waiting, chg=1)
[1768577302.339] 误差:(6,3) 距离:7 -> SKIP(waiting, chg=1)
[1768577302.372] 误差:(6,4) 距离:7 -> SKIP(waiting, chg=0)
[1768577302.408] 误差:(6,3) 距离:7 -> SKIP(waiting, chg=1)
[1768577302.441] 误差:(3,3) 距离:4 -> MOVE(timeout)
[1768577302.481] 误差:(5,6) 距离:8 -> SKIP(waiting, chg=4)
[1768577303.788] 误差:(-96,-3) 距离:96 -> MOVE(updated, chg=99)
[1768577303.824] 误差:(-96,-3) 距离:96 -> SKIP(waiting, chg=0)
[1768577303.856] 误差:(-96,-3) 距离:96 -> SKIP(waiting, chg=0)
[1768577303.898] 误差:(-3,-1) 距离:3 -> MOVE(updated, chg=93)
[1768577303.965] 误差:(-3,-1) 距离:3 -> SKIP(waiting, chg=0)
[1768577303.996] 误差:(-3,-1) 距离:3 -> SKIP(waiting, chg=0)
[1768577304.028] 误差:(-6,10) 距离:12 -> MOVE(updated, chg=11)
[1768577304.097] 误差:(-3,0) 距离:3 -> MOVE(updated, chg=10)
[1768577304.144] 误差:(8,-4) 距离:9 -> MOVE(updated, chg=12)
[1768577304.179] 误差:(8,-4) 距离:9 -> SKIP(waiting, chg=0)
[1768577305.913] 误差:(97,-15) 距离:98 -> MOVE(updated, chg=90)
[1768577305.940] 误差:(97,-15) 距离:98 -> SKIP(waiting, chg=0)
[1768577305.983] 误差:(97,-15) 距离:98 -> SKIP(waiting, chg=0)
[1768577306.017] 误差:(96,-15) 距离:97 -> SKIP(waiting, chg=1)
[1768577306.049] 误差:(3,-3) 距离:4 -> MOVE(updated, chg=95)
[1768577306.082] 误差:(3,-3) 距离:4 -> SKIP(waiting, chg=0)
[1768577306.123] 误差:(2,-2) 距离:3 -> SKIP(waiting, chg=1)
[1768577306.149] 误差:(-11,12) 距离:16 -> MOVE(updated, chg=21)
[1768577306.191] 误差:(3,-1) 距离:3 -> MOVE(updated, chg=19)
[1768577306.229] 误差:(1,-1) 距离:1 -> SKIP(deadzone)
[1768577306.267] 误差:(10,-2) 距离:10 -> MOVE(ready)
[1768577306.293] 误差:(3,0) 距离:3 -> SKIP(waiting, chg=7)
[1768577307.521] 误差:(97,-5) 距离:97 -> MOVE(updated, chg=87)
[1768577307.555] 误差:(97,-5) 距离:97 -> SKIP(waiting, chg=0)
[1768577307.596] 误差:(97,-5) 距离:97 -> SKIP(waiting, chg=0)
[1768577307.629] 误差:(11,-1) 距离:11 -> MOVE(updated, chg=86)
[1768577307.663] 误差:(11,-1) 距离:11 -> SKIP(waiting, chg=0)
[1768577307.699] 误差:(9,-1) 距离:9 -> SKIP(waiting, chg=2)
[1768577307.730] 误差:(-2,0) 距离:2 -> SKIP(deadzone)
[1768577307.771] 误差:(-3,1) 距离:3 -> MOVE(ready)
[1768577307.805] 误差:(9,2) 距离:9 -> MOVE(updated, chg=12)
[1768577307.854] 误差:(-2,2) 距离:3 -> MOVE(updated, chg=11)
[1768577307.886] 误差:(-3,3) 距离:4 -> SKIP(waiting, chg=1)
[1768577307.950] 误差:(-2,3) 距离:4 -> SKIP(waiting, chg=1)
[1768577308.029] 误差:(0,19) 距离:19 -> MOVE(updated, chg=17)
[1768577308.066] 误差:(-1,9) 距离:9 -> MOVE(updated, chg=10)
[1768577308.106] 误差:(-2,13) 距离:13 -> SKIP(waiting, chg=4)
[1768577308.138] 误差:(-3,-3) 距离:4 -> MOVE(updated, chg=12)
[1768577308.174] 误差:(-2,-14) 距离:14 -> MOVE(updated, chg=11)
[1768577308.207] 误差:(-3,-16) 距离:16 -> SKIP(waiting, chg=2)
[1768577308.250] 误差:(6,-1) 距离:6 -> MOVE(updated, chg=15)
[1768577308.284] 误差:(6,6) 距离:8 -> SKIP(waiting, chg=7)
[1768577308.317] 误差:(5,3) 距离:6 -> SKIP(waiting, chg=4)
[1768577308.352] 误差:(5,0) 距离:5 -> SKIP(waiting, chg=1)
[1768577308.390] 误差:(-3,-3) 距离:4 -> MOVE(updated, chg=9)
[1768577308.421] 误差:(-6,-5) 距离:8 -> SKIP(waiting, chg=4)
[1768577308.462] 误差:(-10,9) 距离:13 -> MOVE(updated, chg=14)
[1768577308.500] 误差:(-22,7) 距离:23 -> MOVE(updated, chg=12)
[1768577308.539] 误差:(-22,7) 距离:23 -> SKIP(waiting, chg=0)
[1768577308.571] 误差:(-13,-3) 距离:13 -> MOVE(updated, chg=13)
[1768577308.605] 误差:(7,-10) 距离:12 -> MOVE(updated, chg=21)
[1768577308.640] 误差:(6,-13) 距离:14 -> SKIP(waiting, chg=3)
[1768577308.676] 误差:(6,-15) 距离:16 -> SKIP(waiting, chg=5)
[1768577308.705] 误差:(18,-13) 距离:22 -> MOVE(updated, chg=11)
[1768577308.739] 误差:(9,-9) 距离:13 -> MOVE(updated, chg=10)
[1768577308.789] 误差:(8,-10) 距离:13 -> SKIP(waiting, chg=1)
[1768577308.823] 误差:(-6,3) 距离:7 -> MOVE(updated, chg=19)
[1768577308.861] 误差:(-15,10) 距离:18 -> MOVE(updated, chg=11)
[1768577308.891] 误差:(-15,10) 距离:18 -> SKIP(waiting, chg=0)
[1768577308.923] 误差:(-16,9) 距离:18 -> SKIP(waiting, chg=1)
[1768577308.955] 误差:(-11,7) 距离:13 -> SKIP(waiting, chg=5)
[1768577308.985] 误差:(5,0) 距离:5 -> MOVE(updated, chg=22)
[1768577309.025] 误差:(5,0) 距离:5 -> SKIP(waiting, chg=0)
[1768577309.056] 误差:(5,-1) 距离:5 -> SKIP(waiting, chg=1)
[1768577309.096] 误差:(-8,13) 距离:15 -> MOVE(updated, chg=18)
[1768577309.133] 误差:(-5,7) 距离:9 -> SKIP(waiting, chg=7)
[1768577309.167] 误差:(-1,2) 距离:2 -> MOVE(updated, chg=13)
[1768577309.209] 误差:(6,-7) 距离:9 -> MOVE(updated, chg=11)
[1768577309.253] 误差:(7,-8) 距离:11 -> SKIP(waiting, chg=1)
[1768577309.278] 误差:(8,-10) 距离:13 -> SKIP(waiting, chg=4)
[1768577309.319] 误差:(-7,6) 距离:9 -> MOVE(updated, chg=18)
[1768577309.350] 误差:(-7,5) 距离:9 -> SKIP(waiting, chg=1)
[1768577309.393] 误差:(-8,4) 距离:9 -> SKIP(waiting, chg=2)
[1768577309.429] 误差:(3,0) 距离:3 -> MOVE(updated, chg=12)
[1768577309.473] 误差:(3,1) 距离:3 -> SKIP(waiting, chg=1)
[1768577309.513] 误差:(4,4) 距离:6 -> SKIP(waiting, chg=4)
[1768577309.540] 误差:(5,25) 距离:25 -> MOVE(updated, chg=25)
[1768577310.939] 误差:(-97,-17) 距离:98 -> MOVE(updated, chg=110)
[1768577310.972] 误差:(-97,-17) 距离:98 -> SKIP(waiting, chg=0)
[1768577311.008] 误差:(-96,-16) 距离:97 -> SKIP(waiting, chg=1)
[1768577311.040] 误差:(-96,-18) 距离:98 -> SKIP(waiting, chg=1)
[1768577311.080] 误差:(-5,-5) 距离:7 -> MOVE(updated, chg=93)
[1768577311.118] 误差:(-6,-6) 距离:8 -> SKIP(waiting, chg=1)
[1768577311.163] 误差:(-6,-6) 距离:8 -> SKIP(waiting, chg=1)
[1768577311.194] 误差:(-4,-3) 距离:5 -> SKIP(waiting, chg=2)
[1768577311.267] 误差:(0,-3) 距离:3 -> MOVE(timeout)
[1768577311.320] 误差:(-4,-2) 距离:4 -> SKIP(waiting, chg=4)
[1768577311.356] 误差:(0,-2) 距离:2 -> SKIP(deadzone)
[1768577311.386] 误差:(0,-2) 距离:2 -> SKIP(deadzone)
[1768577312.122] 误差:(96,3) 距离:96 -> MOVE(ready)
[1768577312.155] 误差:(96,3) 距离:96 -> SKIP(waiting, chg=0)
[1768577312.190] 误差:(96,3) 距离:96 -> SKIP(waiting, chg=0)
[1768577312.222] 误差:(4,1) 距离:4 -> MOVE(updated, chg=92)
[1768577312.262] 误差:(3,1) 距离:3 -> SKIP(waiting, chg=1)
[1768577312.302] 误差:(3,1) 距离:3 -> SKIP(waiting, chg=1)
[1768577312.341] 误差:(-1,1) 距离:1 -> SKIP(deadzone)
[1768577312.378] 误差:(3,2) 距离:4 -> MOVE(ready)
[1768577312.408] 误差:(3,2) 距离:4 -> SKIP(waiting, chg=0)
[1768577312.444] 误差:(-2,3) 距离:4 -> SKIP(waiting, chg=5)
[1768577312.848] 误差:(54,-1) 距离:54 -> MOVE(updated, chg=51)
[1768577312.884] 误差:(-4,1) 距离:4 -> MOVE(updated, chg=58)
[1768577312.919] 误差:(-8,2) 距离:8 -> SKIP(waiting, chg=4)
[1768577312.949] 误差:(-7,2) 距离:7 -> SKIP(waiting, chg=3)
[1768577312.994] 误差:(18,2) 距离:18 -> MOVE(updated, chg=22)
[1768577313.028] 误差:(15,11) 距离:19 -> MOVE(updated, chg=9)
[1768577313.061] 误差:(17,9) 距离:19 -> SKIP(waiting, chg=3)
[1768577313.097] 误差:(18,6) 距离:19 -> SKIP(waiting, chg=6)
[1768577313.137] 误差:(-12,-6) 距离:13 -> MOVE(updated, chg=32)
[1768577313.174] 误差:(-11,-6) 距离:13 -> SKIP(waiting, chg=1)
[1768577313.209] 误差:(-11,-7) 距离:13 -> SKIP(waiting, chg=1)
[1768577313.244] 误差:(-11,-7) 距离:13 -> SKIP(waiting, chg=1)
[1768577313.279] 误差:(1,-3) 距离:3 -> MOVE(updated, chg=13)
[1768577313.339] 误差:(1,-3) 距离:3 -> SKIP(waiting, chg=0)
[1768577313.394] 误差:(0,-1) 距离:1 -> SKIP(deadzone)
[1768577313.433] 误差:(26,8) 距离:27 -> MOVE(ready)
[1768577313.471] 误差:(28,6) 距离:29 -> SKIP(waiting, chg=3)
[1768577313.504] 误差:(30,4) 距离:30 -> SKIP(waiting, chg=6)
[1768577313.530] 误差:(66,15) 距离:68 -> MOVE(updated, chg=41)
[1768577313.566] 误差:(39,6) 距离:39 -> MOVE(updated, chg=28)
[1768577313.600] 误差:(38,3) 距离:38 -> SKIP(waiting, chg=3)
[1768577313.635] 误差:(38,-1) 距离:38 -> SKIP(waiting, chg=7)
[1768577313.667] 误差:(-28,-12) 距离:30 -> MOVE(updated, chg=69)
[1768577313.701] 误差:(-66,-21) 距离:69 -> MOVE(updated, chg=39)
[1768577313.735] 误差:(-66,-22) 距离:70 -> SKIP(waiting, chg=1)
[1768577313.776] 误差:(-38,-13) 距离:40 -> MOVE(updated, chg=29)
[1768577313.806] 误差:(26,2) 距离:26 -> MOVE(updated, chg=66)
[1768577313.838] 误差:(26,2) 距离:26 -> SKIP(waiting, chg=0)
[1768577313.884] 误差:(34,13) 距离:36 -> MOVE(updated, chg=14)
[1768577313.917] 误差:(8,11) 距离:14 -> MOVE(updated, chg=26)
[1768577313.948] 误差:(8,11) 距离:14 -> SKIP(waiting, chg=0)
[1768577313.980] 误差:(8,10) 距离:13 -> SKIP(waiting, chg=1)
[1768577314.033] 误差:(-4,-8) 距离:9 -> MOVE(updated, chg=22)
[1768577314.107] 误差:(-4,-8) 距离:9 -> SKIP(waiting, chg=0)
[1768577314.161] 误差:(-6,1) 距离:6 -> MOVE(updated, chg=9)
[1768577314.206] 误差:(-4,-6) 距离:7 -> SKIP(waiting, chg=7)
[1768577314.234] 误差:(-32,3) 距离:32 -> MOVE(updated, chg=26)
[1768577314.282] 误差:(-4,2) 距离:4 -> MOVE(updated, chg=28)
[1768577314.314] 误差:(-21,13) 距离:25 -> MOVE(updated, chg=20)
[1768577314.351] 误差:(9,7) 距离:11 -> MOVE(updated, chg=31)
[1768577314.389] 误差:(12,3) 距离:12 -> SKIP(waiting, chg=5)
[1768577314.430] 误差:(38,6) 距离:38 -> MOVE(updated, chg=29)
[1768577314.467] 误差:(28,-2) 距离:28 -> MOVE(updated, chg=13)
[1768577314.507] 误差:(27,-5) 距离:27 -> SKIP(waiting, chg=3)
[1768577314.541] 误差:(-11,-12) 距离:16 -> MOVE(updated, chg=40)
[1768577314.577] 误差:(-12,-15) 距离:19 -> SKIP(waiting, chg=3)
[1768577314.606] 误差:(-40,-16) 距离:43 -> MOVE(updated, chg=29)
[1768577314.645] 误差:(-31,-12) 距离:33 -> MOVE(updated, chg=10)
[1768577314.679] 误差:(-31,-13) 距离:34 -> SKIP(waiting, chg=1)
[1768577314.719] 误差:(8,-1) 距离:8 -> MOVE(updated, chg=41)
[1768577314.760] 误差:(39,7) 距离:40 -> MOVE(updated, chg=32)
[1768577314.790] 误差:(39,7) 距离:40 -> SKIP(waiting, chg=0)
[1768577314.834] 误差:(39,7) 距离:40 -> SKIP(waiting, chg=0)
[1768577314.867] 误差:(-7,2) 距离:7 -> MOVE(updated, chg=46)
[1768577314.901] 误差:(-7,1) 距离:7 -> SKIP(waiting, chg=1)
[1768577314.944] 误差:(-7,1) 距离:7 -> SKIP(waiting, chg=1)
[1768577314.978] 误差:(-2,1) 距离:2 -> SKIP(waiting, chg=5)
[1768577315.016] 误差:(-4,2) 距离:4 -> SKIP(waiting, chg=3)
[1768577315.049] 误差:(-2,1) 距离:2 -> MOVE(timeout)
[1768577315.099] 误差:(-9,13) 距离:16 -> MOVE(updated, chg=14)
[1768577315.129] 误差:(-4,3) 距离:5 -> MOVE(updated, chg=11)
[1768577315.163] 误差:(-2,1) 距离:2 -> SKIP(waiting, chg=3)
[1768577315.211] 误差:(-97,-7) 距离:97 -> MOVE(updated, chg=94)
[1768577315.240] 误差:(-96,-10) 距离:97 -> SKIP(waiting, chg=3)
[1768577315.346] 误差:(-6,1) 距离:6 -> MOVE(updated, chg=91)
[1768577315.392] 误差:(-5,-1) 距离:5 -> SKIP(waiting, chg=2)
[1768577315.426] 误差:(-3,-5) 距离:6 -> SKIP(waiting, chg=7)
[1768577315.460] 误差:(5,-7) 距离:9 -> MOVE(updated, chg=14)
[1768577315.495] 误差:(5,-7) 距离:9 -> SKIP(waiting, chg=0)
[1768577315.533] 误差:(6,-7) 距离:9 -> SKIP(waiting, chg=1)
[1768577315.567] 误差:(4,-6) 距离:7 -> SKIP(waiting, chg=1)
[1768577315.612] 误差:(4,-5) 距离:6 -> MOVE(timeout)
[1768577315.648] 误差:(5,-5) 距离:7 -> SKIP(waiting, chg=1)
[1768577315.678] 误差:(3,-4) 距离:5 -> SKIP(waiting, chg=1)
[1768577315.723] 误差:(3,-4) 距离:5 -> SKIP(waiting, chg=1)
[1768577315.756] 误差:(4,-4) 距离:6 -> SKIP(waiting, chg=1)
[1768577315.786] 误差:(-11,14) 距离:18 -> MOVE(updated, chg=24)
[1768577315.831] 误差:(-9,11) 距离:14 -> SKIP(waiting, chg=4)
[1768577315.862] 误差:(-7,9) 距离:11 -> SKIP(waiting, chg=6)
[1768577316.354] 误差:(61,-12) 距离:62 -> MOVE(updated, chg=77)
[1768577316.388] 误差:(61,-12) 距离:62 -> SKIP(waiting, chg=0)
[1768577316.422] 误差:(61,-12) 距离:62 -> SKIP(waiting, chg=0)
[1768577316.459] 误差:(0,-3) 距离:3 -> MOVE(updated, chg=62)
[1768577316.498] 误差:(1,-3) 距离:3 -> SKIP(waiting, chg=1)
[1768577316.531] 误差:(1,-3) 距离:3 -> SKIP(waiting, chg=1)
[1768577316.567] 误差:(0,-3) 距离:3 -> SKIP(waiting, chg=0)
[1768577316.618] 误差:(-1,0) 距离:1 -> SKIP(deadzone)
[1768577316.648] 误差:(1,-3) 距离:3 -> MOVE(ready)
[1768577316.688] 误差:(0,-1) 距离:1 -> SKIP(deadzone)
[1768577317.103] 误差:(-90,-1) 距离:90 -> MOVE(ready)
[1768577317.143] 误差:(-87,-2) 距离:87 -> SKIP(waiting, chg=3)
[1768577317.178] 误差:(-83,-2) 距离:83 -> SKIP(waiting, chg=7)
[1768577317.227] 误差:(13,-2) 距离:13 -> MOVE(updated, chg=103)
[1768577317.262] 误差:(12,-2) 距离:12 -> SKIP(waiting, chg=1)
[1768577317.288] 误差:(12,-2) 距离:12 -> SKIP(waiting, chg=1)
[1768577317.318] 误差:(-1,-1) 距离:1 -> SKIP(deadzone)
[1768577317.355] 误差:(2,-1) 距离:2 -> MOVE(ready)
[1768577317.396] 误差:(2,-1) 距离:2 -> SKIP(waiting, chg=0)
[1768577317.427] 误差:(0,0) 距离:0 -> SKIP(deadzone)
[1768577317.466] 误差:(1,1) 距离:1 -> SKIP(deadzone)
[1768577317.501] 误差:(2,1) 距离:2 -> MOVE(ready)
[1768577317.535] 误差:(0,1) 距离:1 -> SKIP(deadzone)
[1768577317.924] 误差:(-45,-13) 距离:47 -> MOVE(ready)
[1768577317.961] 误差:(-45,-15) 距离:47 -> SKIP(waiting, chg=2)
[1768577318.002] 误差:(-45,-15) 距离:47 -> SKIP(waiting, chg=2)
[1768577318.032] 误差:(2,-5) 距离:5 -> MOVE(updated, chg=48)
[1768577318.063] 误差:(2,-5) 距离:5 -> SKIP(waiting, chg=0)
[1768577318.100] 误差:(2,-5) 距离:5 -> SKIP(waiting, chg=0)
[1768577318.142] 误差:(2,-4) 距离:4 -> SKIP(waiting, chg=1)
[1768577318.180] 误差:(2,-4) 距离:4 -> SKIP(waiting, chg=1)
[1768577318.219] 误差:(2,-4) 距离:4 -> MOVE(timeout)
[1768577318.255] 误差:(-10,11) 距离:15 -> MOVE(updated, chg=19)
[1768577318.284] 误差:(-5,10) 距离:11 -> SKIP(waiting, chg=5)
[1768577318.362] 误差:(9,-4) 距离:10 -> MOVE(updated, chg=24)
[1768577318.723] 误差:(-93,-6) 距离:93 -> MOVE(updated, chg=102)
[1768577318.764] 误差:(-77,-6) 距离:77 -> MOVE(updated, chg=16)
[1768577318.789] 误差:(-63,-5) 距离:63 -> MOVE(updated, chg=14)
[1768577318.833] 误差:(-58,-4) 距离:58 -> SKIP(waiting, chg=5)
[1768577318.863] 误差:(-25,5) 距离:25 -> MOVE(updated, chg=39)
[1768577318.889] 误差:(37,8) 距离:38 -> MOVE(updated, chg=62)
[1768577318.931] 误差:(38,8) 距离:39 -> SKIP(waiting, chg=1)
[1768577318.962] 误差:(37,8) 距离:38 -> SKIP(waiting, chg=0)
[1768577318.995] 误差:(26,-2) 距离:26 -> MOVE(updated, chg=15)
[1768577319.039] 误差:(26,-2) 距离:26 -> SKIP(waiting, chg=0)
[1768577319.072] 误差:(26,-2) 距离:26 -> SKIP(waiting, chg=0)
[1768577319.111] 误差:(0,0) 距离:0 -> SKIP(deadzone)
[1768577319.151] 误差:(0,0) 距离:0 -> SKIP(deadzone)
[1768577319.186] 误差:(0,0) 距离:0 -> SKIP(deadzone)
[1768577319.222] 误差:(1,1) 距离:1 -> SKIP(deadzone)
[1768577319.293] 误差:(0,1) 距离:1 -> SKIP(deadzone)
[1768577319.326] 误差:(1,1) 距离:1 -> SKIP(deadzone)
[1768577319.707] 误差:(-95,3) 距离:95 -> MOVE(ready)
[1768577319.747] 误差:(-87,1) 距离:87 -> MOVE(updated, chg=8)
[1768577319.780] 误差:(-82,1) 距离:82 -> SKIP(waiting, chg=5)
[1768577319.819] 误差:(13,-1) 距离:13 -> MOVE(updated, chg=100)
[1768577319.852] 误差:(97,-2) 距离:97 -> MOVE(updated, chg=84)
[1768577319.892] 误差:(97,-2) 距离:97 -> SKIP(waiting, chg=0)
[1768577319.924] 误差:(87,-1) 距离:87 -> MOVE(updated, chg=10)
[1768577319.961] 误差:(-9,-1) 距离:9 -> MOVE(updated, chg=96)
[1768577320.001] 误差:(-9,-1) 距离:9 -> SKIP(waiting, chg=0)
[1768577320.035] 误差:(-95,0) 距离:95 -> MOVE(updated, chg=86)
[1768577320.068] 误差:(-87,1) 距离:87 -> MOVE(updated, chg=8)
[1768577320.111] 误差:(-87,1) 距离:87 -> SKIP(waiting, chg=0)
[1768577320.143] 误差:(7,1) 距离:7 -> MOVE(updated, chg=94)
[1768577320.175] 误差:(93,0) 距离:93 -> MOVE(updated, chg=86)
[1768577320.210] 误差:(93,0) 距离:93 -> SKIP(waiting, chg=0)
[1768577320.244] 误差:(87,-1) 距离:87 -> SKIP(waiting, chg=6)
[1768577320.284] 误差:(-6,-1) 距离:6 -> MOVE(updated, chg=99)
[1768577320.317] 误差:(-5,-1) 距离:5 -> SKIP(waiting, chg=1)
[1768577320.367] 误差:(-6,-1) 距离:6 -> SKIP(waiting, chg=0)
[1768577320.396] 误差:(3,1) 距离:3 -> MOVE(updated, chg=9)
[1768577320.428] 误差:(0,1) 距离:1 -> SKIP(deadzone)
[1768577320.465] 误差:(-5,2) 距离:5 -> MOVE(ready)
[1768577320.504] 误差:(2,1) 距离:2 -> SKIP(waiting, chg=7)
[1768577320.536] 误差:(-1,1) 距离:1 -> SKIP(deadzone)
[1768577320.901] 误差:(59,-5) 距离:59 -> MOVE(ready)
[1768577320.957] 误差:(-5,-11) 距离:12 -> MOVE(updated, chg=64)
[1768577321.013] 误差:(-19,-11) 距离:22 -> MOVE(updated, chg=14)
[1768577321.053] 误差:(-19,-12) 距离:22 -> SKIP(waiting, chg=1)
[1768577321.089] 误差:(-15,-4) 距离:16 -> MOVE(updated, chg=8)
[1768577321.122] 误差:(7,5) 距离:9 -> MOVE(updated, chg=24)
[1768577321.165] 误差:(7,4) 距离:8 -> SKIP(waiting, chg=1)
[1768577321.202] 误差:(19,7) 距离:20 -> MOVE(updated, chg=12)
[1768577321.234] 误差:(5,11) 距离:12 -> MOVE(updated, chg=15)
[1768577321.266] 误差:(7,10) 距离:12 -> SKIP(waiting, chg=2)
[1768577321.299] 误差:(-10,1) 距离:10 -> MOVE(updated, chg=18)
[1768577321.342] 误差:(-14,-8) 距离:16 -> MOVE(updated, chg=10)
[1768577321.383] 误差:(-13,-9) 距离:16 -> SKIP(waiting, chg=1)
[1768577321.410] 误差:(-4,-8) 距离:9 -> MOVE(updated, chg=10)
[1768577321.453] 误差:(-2,-9) 距离:9 -> SKIP(waiting, chg=2)
[1768577321.482] 误差:(11,-4) 距离:12 -> MOVE(updated, chg=16)
[1768577321.516] 误差:(16,1) 距离:16 -> SKIP(waiting, chg=7)
[1768577321.557] 误差:(5,7) 距离:9 -> MOVE(updated, chg=13)
[1768577321.625] 误差:(4,7) 距离:8 -> SKIP(waiting, chg=1)
[1768577321.659] 误差:(4,8) 距离:9 -> SKIP(waiting, chg=1)
[1768577321.747] 误差:(3,8) 距离:9 -> MOVE(timeout)
[1768577321.808] 误差:(-62,24) 距离:66 -> MOVE(updated, chg=67)
[1768577321.846] 误差:(-60,20) 距离:63 -> SKIP(waiting, chg=4)
[1768577321.878] 误差:(-63,12) 距离:64 -> MOVE(updated, chg=12)
[1768577321.908] 误差:(-63,9) 距离:64 -> SKIP(waiting, chg=3)
[1768577321.939] 误差:(-1,-13) 距离:13 -> MOVE(updated, chg=67)
